Curve curve_0
3.83959551424 0.577432788929
4.96370023996 0.497007492248
6.20767032258 0.460193096737
6.41652421484 0.175633528872
6.88885769881 0.0860024416581
7.54982710109 0.0

Curve curve_14
1.0 1.0
2.98912625416 1.0
3.87255449737 0.895826344079
5.26316083802 0.872064612092
5.45793078653 0.620585396268
5.83868331586 0.435433641727
5.93254221241 0.256628043295
6.27921396127 0.136160275223
6.60017306645 0.0

Curve curve_15
1.0 1.0
1.52068062695 1.0
2.50355820821 0.969443780387
3.07822904867 0.824533076202
3.38239281746 0.819954939718
3.91477997305 0.764125898416
3.95998336833 0.561665254775
5.44693916539 0.468731203845
6.01252845157 0.306157192521
7.10755002295 0.275813974316
7.87577741816 0.0460061792939
8.12635970351 0.0

Curve curve_16
1.0 1.0
3.21191301908 1.0
3.29639783707 0.961994860407
3.91594390441 0.92124791095
3.9627030731 0.825601191458
3.99271434303 0.752236071695
4.16910028498 0.72216131786
4.25764929077 0.588060411147
4.56365062239 0.564484115171
5.0304193161 0.530264840362
5.53949393112 0.528683855738
5.56860408563 0.455983210273
5.66178353835 0.278607053427
5.73781214216 0.182615643313
5.74167104977 0.166433938521
5.84705049476 0.14152078845
5.88865337471 0.108633197606
5.96435168355 0.0841321067575
6.01340551128 0.0

Curve curve_17
1.0 1.0
1.46636754593 1.0
2.29516012411 0.902344524898
2.54115274181 0.902310776361
3.32440277588 0.871237625642
4.01966034045 0.846790477435
4.51839448211 0.817435491043
5.0539802124 0.667529049426
5.08472553036 0.590226735175
6.78432246297 0.358793653269
6.88724199964 0.230649082513
7.60714128837 0.0867506057558
7.75378712938 0.0642393926654
7.82413652756 0.0112463706537
8.22326836495 0.0

Curve curve_18
1.0 1.0
3.98127943403 1.0
4.06339147422 0.878850054568
4.10952978725 0.742772592316
4.17275219739 0.736898911858
4.28399544239 0.706407468088
4.68254923151 0.60835180198
5.47447681562 0.59605809265
5.76559660041 0.340273615803
6.20248193234 0.199271109943
6.43035602102 0.00153626077935
6.58973701875 0.0

Curve curve_19
1.0 1.0
3.71406210116 1.0
3.73390370294 0.935118941298
3.77895921178 0.934918022773
3.78215120185 0.822600790147
3.79857714753 0.764753142267
3.80226343858 0.721192016285
3.80844345946 0.711784955103
3.83398493035 0.68094931442
3.86285032749 0.591147815242
3.87693502224 0.440547796681
3.90581280128 0.371869402004
3.92926178748 0.334533930912
3.93931462915 0.327946866345
3.95365125216 0.290238198891
3.97398612773 0.206332042185
4.00998979205 0.102188215768
4.02662258903 0.0916463753667
4.0302506404 0.0540309585994
4.03250368451 0.0

Curve curve_20
1.0 1.0
1.67499646472 1.0
2.03183445222 0.952938426917
2.96667674242 0.914748813868
3.53243563765 0.839173605771
3.74170334724 0.826251555768
3.86442717529 0.725942065043
4.39295784336 0.714920034055
4.84067014164 0.515939603619
5.0206865976 0.47106465938
5.27778415725 0.457390802619
5.28764156547 0.454801374344
5.39994571664 0.448406512931
5.47855241208 0.370623089777
6.06819819724 0.349445374201
6.22892444474 0.291498124315
6.28836518893 0.178586400678
6.37094182383 0.103442012504
6.75953564415 0.100948650579
7.90108320074 0.0

Curve curve_21
1.0 1.0
2.35629219674 1.0
2.43454462277 0.979774149707
2.63629122119 0.953839479773
2.68416425448 0.906936629851
2.69205194995 0.769417685892
2.73652240842 0.74921276339
2.86273086036 0.742290492548
2.87267885174 0.63586761641
2.90203773502 0.619869513285
3.12440296904 0.576462696989
3.27493350086 0.546365667975
3.63865160094 0.534384962027
3.69619572671 0.413027869061
3.80229917876 0.410663236836
3.81683803574 0.373585043958
3.95724893215 0.360426186113
3.97005648379 0.293346978188
4.00279542609 0.270050583458
4.13913256058 0.158376641306
4.15141745937 0.103410518586
4.36697159821 0.0

Curve curve_22
1.0 1.0
3.80233676848 1.0
3.83496922505 0.954951427225
3.95848437545 0.944557915789
3.98734038611 0.891647025522
4.188118088 0.856080658938
4.2146603995 0.850219117586
4.26845611341 0.836552041421
4.43315810785 0.820718022123
4.43583108366 0.754215584227
4.44838630613 0.722156695003
4.56455665314 0.652656395919
4.60075082089 0.633599033091
4.74190974282 0.525480395287
4.76090580329 0.459977009596
4.77093594216 0.372277798089
4.7961731999 0.37140665963
4.79896625543 0.371141263088
4.88709627727 0.25072427826
4.93099285584 0.100244706284
5.29505352199 0.084871135625
5.30060286956 0.0

Curve curve_23
1.0 1.0
1.29684948672 1.0
2.938342325 0.753372051107
3.04893570026 0.673963762906
3.0602194848 0.500232513748
3.36754142533 0.439517869054
4.09715796242 0.357621975761
4.47264684692 0.196229593375
5.14852930677 0.0481221746114
5.58795686654 0.0

Curve curve_24
1.0 1.0
2.63531230059 1.0
2.88373216064 0.832200938029
3.33225387519 0.797462503309
3.35856677012 0.77332325054
3.55466846546 0.734675215556
3.64331132651 0.64457438889
3.71494002383 0.626527224704
4.17112760094 0.613683893183
4.22701960784 0.583213772058
4.94031013684 0.582288857763
4.98622828857 0.529819503232
5.16362855054 0.501379563587
5.27631130648 0.389584201049
5.4365400717 0.334207526805
5.64415244972 0.329771713781
5.81405915061 0.296479134362
6.49686258362 0.121748755739
6.98585012677 0.0856650805748
7.43721298894 0.0685764081139
7.65311558757 0.0

Curve curve_25
1.0 1.0
2.53780002603 1.0
2.6549537933 0.996736469669
2.72081583473 0.996157116838
2.88352307867 0.848495459098
3.08858792598 0.837381052515
3.14640688147 0.825408109892
3.89312984391 0.706024119295
4.21319432382 0.475293980302
4.25385383151 0.431450988258
4.26003232362 0.360573787708
4.31768928665 0.286552610274
5.018456319 0.271495077742
5.02573370113 0.234293973259
5.07857030566 0.0385937064539
5.1812576301 0.0

Curve curve_26
1.0 1.0
3.24654828618 1.0
3.74611590561 0.8485599284
3.82578793641 0.765859810099
3.93017542747 0.746483012867
4.17725185041 0.629062769991
4.29653953993 0.611583755535
4.39342468281 0.594714760401
4.60101223281 0.539038356612
4.67396757594 0.441098687156
4.9425843672 0.433644885797
5.06142611344 0.365195554269
5.42601526755 0.343025317725
5.75215172306 0.338824570283
5.88317917874 0.310255705935
6.37525500579 0.296884613691
6.51376642825 0.213863604508
7.00283760671 0.122338474506
7.1283582784 0.033794241051
7.40696637169 0.0198496245619
7.70455386457 0.0

Curve curve_27
1.0 1.0
3.34457831948 1.0
3.44104188787 0.756764718977
3.51908064532 0.573339455799
3.80182600728 0.448880637955
3.85735184734 0.393321473763
3.97139752445 0.249027030179
4.85470575841 0.165077982117
5.03590875034 0.157349397608
5.15993935449 0.0

Curve curve_28
1.0 1.0
2.63625846869 1.0
3.38360059271 0.949389860567
3.39577174518 0.823688817588
3.4383968762 0.776888219937
3.4689793471 0.6824361935
4.15562301769 0.624668198517
4.19456983408 0.567243627198
4.28530035711 0.534484850824
4.61514935019 0.363643932712
4.76369680442 0.344187454706
4.99729198665 0.340064965728
5.08550449744 0.31179913658
5.25133059375 0.143675297394
5.3986623458 0.0771953120598
5.5266049056 0.0753230544741
5.96465055962 0.043135344433
7.00760043963 0.0

Curve curve_29
1.0 1.0
2.85783047869 1.0
3.01377465342 0.851311512657
3.06155910994 0.842644313849
3.08358685684 0.695322449154
3.10806945675 0.690118172744
3.17291227952 0.676476571027
3.18957856897 0.500306917757
3.2464331568 0.468187642991
3.25861501987 0.461175244581
3.45305782164 0.395246644295
3.76908420733 0.274141119488
3.94151459063 0.192856062497
4.24183779776 0.18907619924
4.40369871509 0.118013323515
4.54477312724 0.0830672474397
4.5973142323 0.0527647677672
4.67566688173 0.0461417732415
4.75052488703 0.0

Curve curve_30
1.0 1.0
3.06852744941 1.0
3.33531630677 0.995335807034
3.65775673641 0.865844622892
4.18321030498 0.797166826801
4.26085564607 0.795637086481
4.50300597562 0.785131755807
4.5158299707 0.751753074239
4.59667225555 0.751513118004
4.61643620645 0.602600663035
4.81630784897 0.430669476636
5.21417764322 0.376345835345
5.59746267067 0.295960889196
5.81785016571 0.225741447961
5.93972091205 0.225601299647
6.34296679312 0.193669919144
6.57871461727 0.177918736429
7.32071333747 0.177917071442
7.78026324466 0.155890326749
8.30185765418 0.154216824396
8.48752687709 0.0914760043169
8.64462052419 0.0886725391729
9.76712167375 0.0

Curve curve_31
1.0 1.0
1.54448211504 1.0
1.9540357617 0.658735943763
2.60097040788 0.563711103486
2.70088493546 0.562092643628
3.08208038821 0.560148497653
3.27656185303 0.33561546793
3.35852314751 0.270384560758
3.89302904023 0.25002421608
5.01322699883 0.139737832425
5.84493394131 0.120960813148
6.33996670864 0.0707516738163
7.01583700444 0.0407935719775
7.06043990563 0.0

Curve curve_32
1.0 1.0
1.40212055924 1.0
5.61232371185 0.738475755046
8.09200832079 0.602996911654
8.80343820366 0.572208897795
9.32199692343 0.0

Curve curve_33
1.0 1.0
1.46832396518 1.0
2.52267718365 0.955661569571
2.82976397251 0.91343688414
2.94799141231 0.794680982054
3.29189928438 0.770739524527
3.78936586887 0.653388687337
3.81899927958 0.578253299396
4.21316067173 0.348480828423
4.36000096352 0.317489392964
5.02042755748 0.294726192804
5.51637085589 0.210283819823
5.54774923107 0.158362960447
5.76563776729 0.134145381077
5.86172951129 0.130784139181
7.1205982942 0.0779403152328
7.30840973094 0.0

Curve curve_34
1.0 1.0
3.71623012387 1.0
4.19610286129 0.993883367277
4.23773287613 0.771880744535
4.40804112683 0.715636453059
4.54025633277 0.690469181112
4.92778103355 0.683978139076
5.94401503115 0.573470337272
6.21164734728 0.385331121468
6.25768364706 0.270063260061
6.47184951961 0.0

Curve curve_35
1.0 1.0
2.61480982762 1.0
2.92304229123 0.843211104227
2.98394676012 0.788121018383
3.33305999282 0.710911223312
3.4307715016 0.521624079981
3.43840124938 0.428416351123
3.48668729803 0.341001810948
3.72327560398 0.317140709082
3.75661237216 0.289819976972
3.85027624038 0.246958851237
4.12526561955 0.215627735044
4.18903929623 0.0791166977079
4.77477366284 0.0

Curve curve_36
1.0 1.0
1.70636906402 1.0
1.93480731644 0.978335635976
2.00199991831 0.924679957155
2.22750239676 0.900059327847
2.68027336187 0.838770457468
3.02672305778 0.757048743917
3.05399433618 0.742180597704
3.31512780687 0.73391997382
3.36959491234 0.676852885447
3.47032762359 0.636064303957
3.71230715762 0.460704549115
3.9778455154 0.349976791467
4.64076384524 0.281356528862
4.81256027534 0.258141077137
4.86326726829 0.205747631342
5.45475434343 0.0534120505576
5.45805045077 0.0495421822309
5.67789594101 0.0

Curve curve_37
1.0 1.0
3.48166390965 1.0
3.55036996941 0.940352793248
3.72782258701 0.80872538834
3.74895318301 0.80147157936
3.82623483201 0.759640007509
3.88925492448 0.755458363999
4.23162254957 0.715410418613
4.28938219323 0.637639694766
4.38233708477 0.435991232872
4.53075203894 0.303937852345
4.76124413029 0.217973014958
4.83673542621 0.0

Curve curve_38
1.0 1.0
3.27055198062 1.0
5.23257178707 0.935466991584
5.45892563967 0.639482553052
7.29676612351 0.415701400262
7.84142096966 0.0

Curve curve_39
1.0 1.0
2.57963652603 1.0
3.00815306449 0.934079217457
3.41022768035 0.839336872233
3.67757430564 0.801994199083
4.27703247475 0.757443092953
4.49599278778 0.617057046491
4.81954073408 0.543870666055
5.36290767283 0.485597292761
5.62905257893 0.461994164678
6.20671234878 0.0558616523829
6.84345241347 0.0

Curve curve_40
1.0 1.0
2.18739721281 1.0
2.34850445677 0.970716765823
3.07635430071 0.927743974824
3.16329559747 0.853198885373
4.31851909095 0.694542089676
4.32056395786 0.504072052295
4.50075945825 0.494384786571
5.84049641899 0.490145586768
5.86934750769 0.324998094805
6.61321061774 0.208830019832
6.72048575425 0.172831502664
7.93550105459 0.142110944632
8.26073370442 0.0101518770381
8.54444069702 0.0

Curve curve_41
1.0 1.0
1.83147428803 1.0
1.88841581295 0.972878015847
2.04247634318 0.967534736217
2.42919585621 0.957759557846
2.52307936497 0.953790862661
2.66108565872 0.921390361082
2.75781201687 0.823908906495
2.92224313944 0.744084317185
2.95560146839 0.700823493239
3.18142943912 0.690013439849
3.25572155323 0.603391778871
3.30647317053 0.573091725967
3.40328923542 0.566862274781
3.51628825493 0.516312816902
3.54884400758 0.45792032383
3.65859645139 0.328612584128
3.68431430951 0.291155640304
3.6865856811 0.173814441576
3.70187067529 0.153745034298
3.79780790877 0.149730284688
4.09620114612 0.00134897842374
4.43666002647 0.0

Curve curve_42
1.0 1.0
3.37192872544 1.0
4.31548875622 0.99612451586
4.66192175659 0.915035738999
5.00974691889 0.891669952558
5.13094091432 0.871025020306
5.55073619427 0.829329053563
5.75655980609 0.767956476061
5.87681811549 0.750237622188
6.28047196169 0.726718709511
6.63882557335 0.687983319581
6.77324844063 0.68423262009
7.24755718115 0.651673819223
7.53574747087 0.626510226427
8.03670112582 0.381333802048
8.33807576339 0.297062264261
8.47492083113 0.239047173477
8.7867506688 0.103041515181
8.8406951178 0.0569482604652
8.90435598702 0.0201666634355
9.88481517676 0.0

Curve curve_43
1.0 1.0
1.5737905349 1.0
2.34123255732 0.898616490335
2.59682508008 0.623416736845
3.90547600893 0.481800718211
4.02420095864 0.461380913174
4.08821033837 0.456231237218
4.8955153938 0.440466525858
5.25949180738 0.316671485421
6.1984452742 0.188173688009
6.32879773917 0.0

Curve curve_44
1.0 1.0
2.9785138359 1.0
3.23250783847 0.948588327532
4.04978506325 0.906367531698
4.37785376973 0.902271644089
4.5578820197 0.805075826115
5.0546981796 0.786791544577
5.30103309556 0.641244208982
5.8477206576 0.489488328039
7.77449326104 0.406289490844
7.84847337929 0.0

Curve curve_45
1.0 1.0
2.56840467795 1.0
4.4536933818 0.854091269351
4.65041859798 0.739890862772
4.91099490063 0.730630127153
5.03846216966 0.700035839637
5.12077303774 0.554449236417
5.50991994495 0.465638949712
5.51110771159 0.222410738651
5.76019754148 0.176634419015
6.13526971957 0.00672977235546
6.4620051821 0.0

Curve curve_46
1.0 1.0
2.41386510832 1.0
3.0447363724 0.962042841866
3.27372219478 0.874741021004
3.52970257672 0.404294952424
4.01189167526 0.243442089447
4.09527666616 0.13161584785
4.2292474062 0.0

Curve curve_47
1.0 1.0
3.84792855683 1.0
3.93072918519 0.987770597329
4.00786596724 0.941418756646
4.0366559216 0.9204438598
4.69889155344 0.915137367263
4.74078655792 0.837603026419
4.97668606033 0.758058242585
4.98622511006 0.661168222863
4.99505756407 0.60771090516
5.23195405788 0.565241064072
5.42689587483 0.535625082324
5.43692570278 0.386839199912
5.48896385489 0.206860488227
5.73496454366 0.170272735421
5.90397419723 0.0818262053452
5.94277797093 0.0

Curve curve_48
1.0 1.0
3.08922260534 1.0
3.28935069244 0.875296483294
3.29083473097 0.838249652324
4.00801174768 0.825086784683
5.33404133017 0.749266977303
5.85736999616 0.598226508876
6.11000403486 0.592005312609
6.89206298268 0.516604757245
7.58694919346 0.349070140093
7.80432221912 0.0750138552703
8.91763945806 0.0

Curve curve_49
1.0 1.0
2.16100635256 1.0
2.89089012034 0.879520830636
5.20229052519 0.707435015701
5.56424038507 0.684795606654
6.07577276809 0.0589234566703
9.02932265614 0.0

Curve curve_50
1.0 1.0
2.10022100127 1.0
2.4366157337 0.995042311123
2.8384996472 0.835004171395
3.08302894989 0.753330052123
4.15060840245 0.587002865927
6.19601054307 0.530367554627
7.16188027347 0.260203929674
7.4011099999 0.0627037000662
7.54430221403 0.0

Curve curve_51
1.0 1.0
3.86972040816 1.0
4.29261326059 0.928668456383
4.30475999398 0.842601254646
4.31358636377 0.702373805675
4.31368785933 0.641614295934
4.38185952485 0.531696219358
4.45942184276 0.482070910991
4.48909269632 0.466795792162
4.50784847114 0.461360555755
4.51306311205 0.425713080454
4.52582986277 0.353363653312
4.65714454194 0.238958571737
4.68513059404 0.214217807838
4.72275293514 0.0

Curve curve_52
1.0 1.0
2.36500308974 1.0
2.4414451311 0.956399312232
2.68563371457 0.908536866341
3.35156333067 0.880898560614
3.45435366706 0.878427813495
4.04613302622 0.8520154305
4.18243574247 0.700979535131
4.20410719173 0.357463472495
5.28676337138 0.348396398235
5.94280290386 0.333206506556
6.64988322926 0.230125019373
8.11714887079 0.11424367012
8.54913417547 0.11062551681
8.9076960762 0.0

Curve curve_53
1.0 1.0
1.9760644334 1.0
2.70553141306 0.856811440234
3.20802755241 0.810457882638
4.5232646243 0.790910485811
5.56260699447 0.637911727293
7.04816184439 0.568160098396
7.39540080448 0.133267551027
7.64148939623 0.00460835067209
7.79615770136 0.0

Curve curve_54
1.0 1.0
1.94946611872 1.0
4.3186730914 0.878882954445
4.69013500347 0.858863126112
4.7258190013 0.768084463622
5.56394301541 0.565564093541
5.88735698629 0.522153655146
6.2435567803 0.488058771223
7.11626086223 0.453393222237
7.69090527626 0.436593745795
8.45053708813 0.259196886358
9.42131980834 0.1232259701
9.50403137827 0.0

Curve curve_55
1.0 1.0
1.68907937981 1.0
2.08403039692 0.91966099578
2.19690243901 0.918012696847
3.02666163254 0.733723424796
4.26733917987 0.379264423806
4.35529883139 0.369361622442
4.52660528485 0.347353449846
5.18044267596 0.292694031894
5.48702290803 0.279680771286
5.56250917209 0.14603826375
6.85127991186 0.105320670314
6.8983322739 0.0848429361233
7.71758694183 0.0

Curve curve_56
1.0 1.0
3.44099439298 1.0
3.48213615885 0.98742672911
3.7870805899 0.949121186503
3.96625536627 0.815153867691
4.20959788312 0.771151451336
4.22549364773 0.75329915522
4.27213734409 0.697225438662
4.32352259739 0.679172374993
4.5944651887 0.635940554512
4.63485517902 0.633041065668
5.05918238278 0.560150640288
5.75925363573 0.475308236319
5.93188623171 0.320611673249
5.99547906744 0.31237697621
6.02606148575 0.287232572891
6.10973532422 0.280470237867
6.17986891367 0.177037834149
6.18684740488 0.0894004869308
6.44045658392 0.0745213740949
6.44229234948 0.0379149109212
6.44445551998 0.00619375638899
6.58333134336 0.0

Curve curve_57
1.0 1.0
3.04377055816 1.0
3.11131301296 0.891507691626
3.2390790449 0.828278393525
3.58247522873 0.755476874817
3.61533214256 0.61649546744
4.20784523926 0.511497903357
4.24522222403 0.464039784509
4.48793198681 0.44895858707
4.53384903006 0.327301826645
4.74706419797 0.207997093795
5.07157224452 0.19505689921
5.10046429608 0.182256223464
5.16510562817 0.130444750185
5.28953157248 0.0864967370025
5.54763310541 0.0

Curve curve_58
1.0 1.0
3.9372423253 1.0
3.94410596993 0.960831561217
3.95588877023 0.949360987513
3.98037961824 0.937296163578
3.98302845569 0.887592400365
3.99965166144 0.860331892905
4.02817973874 0.762460429899
4.03756313482 0.671444149265
4.06067543818 0.659655579647
4.09616803356 0.609022523964
4.17531156928 0.452872727388
4.18596672393 0.407449252491
4.18743140726 0.379831071293
4.22239576127 0.32031086297
4.24491643501 0.189690963087
4.25381120278 0.138568133252
4.26235072054 0.117164338579
4.27618099169 0.0391591942899
4.27723318639 0.0326010268143
4.30887156934 0.0

Curve curve_59
1.0 1.0
3.66038456159 1.0
5.06140391293 0.853270261165
5.07009816631 0.753922545663
8.78165309317 0.274385502727
9.22928955041 0.0

Curve curve_60
1.0 1.0
3.18484211327 1.0
3.20289228332 0.99100024911
3.61654372737 0.740703221936
3.79827390443 0.621663402255
4.04708990049 0.265129252745
4.09199310866 0.0

Curve curve_61
1.0 1.0
2.05151050979 1.0
2.13492035739 0.986492020049
2.15158490319 0.944193038702
2.4865883413 0.769018563124
2.74763766719 0.687657161241
3.03650505745 0.544529775458
3.15344425615 0.535310787029
3.15457725028 0.435225344215
3.24453461455 0.333434894968
3.59724989488 0.326059172268
3.61389075824 0.236456159915
3.75314059898 0.176529237638
3.85536761349 0.162861374448
3.86223008321 0.0521383245235
4.0377019759 0.0

Curve curve_62
1.0 1.0
3.90472274774 1.0
4.31577555212 0.953459971349
4.71641720692 0.75410605067
5.46961694127 0.660804689473
5.49723194624 0.472060020262
6.11359942189 0.396359672594
6.17034871914 0.184831606452
6.22714354751 0.0504328359273
6.92925014729 0.0

Curve curve_63
1.0 1.0
2.02653955247 1.0
2.30929701295 0.990400455603
3.04080675958 0.849228601866
5.20426653531 0.602618704953
5.59237896964 0.42262499002
6.22374257711 0.312726132762
6.478212267 0.278858958808
7.89713127771 0.0

Curve curve_64
1.0 1.0
1.94732889581 1.0
2.25910007142 0.996213036987
2.36302582915 0.909039811022
2.77573923136 0.902018709616
2.90061806487 0.869921625621
2.96347925379 0.730969976519
3.08065121528 0.725685284778
3.2335655725 0.701849363734
3.25477232314 0.567176634282
3.66718622894 0.558048992634
3.92260475693 0.521100733787
4.07582834669 0.514724280441
4.23953545309 0.498848623763
4.42961407766 0.43991905103
4.61946628532 0.439741573
4.64170145626 0.296546966222
4.65514631374 0.201351045141
4.85409735234 0.186596462336
4.99856171669 0.162583179505
5.01679631847 0.0300147476815
5.21210450409 0.025893474236
5.29406007937 0.0

Curve curve_65
1.0 1.0
2.89735261289 1.0
2.9576772774 0.6366478577
3.04529200622 0.623479968147
3.19241637628 0.597526437799
3.22470206686 0.543378033736
3.2661120102 0.459144553424
3.495178154 0.371324093673
3.63761478981 0.337731805871
3.9437494337 0.300982067347
3.99006165277 0.293359792356
4.30575333574 0.194746819837
4.46044027466 0.144289012263
4.64209853859 0.134146044114
4.73317755516 0.129845078722
4.81365240582 0.110178943412
5.12032529806 0.0

Curve curve_66
1.0 1.0
2.46663841563 1.0
2.83332773933 0.967371487302
2.87518750959 0.933140029367
3.05557470335 0.8764485462
3.281956859 0.753028348867
3.40137178618 0.668002524129
4.14474928518 0.607208538741
5.13802465025 0.424124063201
5.18444157055 0.413675723425
5.22307916762 0.348364615261
5.31143044576 0.328177706915
6.64636477063 0.320963294242
6.78810522922 0.316451088018
6.97722802858 0.312474647098
7.05038266216 0.0499570848892
7.86149513455 0.0

Curve curve_67
1.0 1.0
2.49472576142 1.0
3.72983077309 0.836105584104
3.78824996777 0.779790191856
4.46479311686 0.772543776082
7.8966402931 0.396044107624
8.33720060641 0.0936587156236
9.57818967484 0.0

Curve curve_68
1.0 1.0
3.14125423272 1.0
3.71186876816 0.93161906589
4.44628595525 0.768166678209
4.57986702374 0.410758508183
4.80672825324 0.404000903468
5.26745975739 0.0

Curve curve_69
1.0 1.0
3.23897433178 1.0
3.52078907402 0.898835501209
3.53951616201 0.860237134929
4.54257130746 0.834741329666
5.05655865514 0.647747878134
6.079410859 0.543861404653
6.22600845174 0.541244047474
6.47101924367 0.529253922982
6.9879402186 0.524605173824
